> -50 contour -Z-50
204.4	57.6116	-50
204.386	57.6	-50
204.383	57.597	-50
204.367	57.584	-50
204.366	57.5833	-50
204.35	57.5733	-50
204.343	57.5667	-50
204.333	57.559	-50
204.323	57.55	-50
204.317	57.5465	-50
204.304	57.5333	-50
204.3	57.5299	-50
204.283	57.5207	-50
204.276	57.5167	-50
204.267	57.5126	-50
204.25	57.504	-50
204.241	57.5	-50
204.233	57.4967	-50
204.217	57.4889	-50
204.203	57.4833	-50
204.2	57.4819	-50
204.183	57.4726	-50
204.167	57.4667	-50
204.167	57.4667	-50
204.15	57.4535	-50
204.144	57.45	-50
204.133	57.4404	-50
204.123	57.4333	-50
204.117	57.4289	-50
204.1	57.4176	-50
204.099	57.4167	-50
204.083	57.4069	-50
204.075	57.4	-50
204.067	57.3924	-50
204.055	57.3833	-50
204.05	57.3804	-50
204.033	57.3674	-50
204.033	57.3667	-50
204.017	57.3574	-50
204.007	57.35	-50
204	57.3444	-50
203.986	57.3333	-50
203.983	57.3316	-50
203.967	57.3196	-50
203.963	57.3167	-50
203.95	57.3083	-50
203.939	57.3	-50
203.933	57.2961	-50
203.919	57.2833	-50
203.917	57.2797	-50
203.904	57.2667	-50
203.9	57.2631	-50
203.889	57.25	-50
203.883	57.2389	-50
203.879	57.2333	-50
203.871	57.2167	-50
203.867	57.2033	-50
203.865	57.2	-50
203.864	57.1833	-50
203.86	57.1667	-50
203.853	57.15	-50
203.85	57.1433	-50
203.843	57.1333	-50
203.833	57.1222	-50
203.823	57.1167	-50
203.817	57.1145	-50
203.811	57.1167	-50
203.8	57.1218	-50
203.783	57.1266	-50
203.767	57.1279	-50
203.75	57.1259	-50
203.738	57.1167	-50
203.733	57.1134	-50
203.717	57.1	-50
203.717	57.0992	-50
203.7	57.0907	-50
203.69	57.0833	-50
203.683	57.0794	-50
203.667	57.0676	-50
203.665	57.0667	-50
203.65	57.0563	-50
203.644	57.05	-50
203.633	57.0353	-50
203.632	57.0333	-50
203.624	57.0167	-50
203.621	57	-50
203.617	56.9889	-50
203.614	56.9833	-50
203.604	56.9667	-50
203.6	56.9631	-50
203.589	56.95	-50
203.583	56.9381	-50
203.58	56.9333	-50
203.567	56.9217	-50
203.56	56.9167	-50
203.55	56.9096	-50
203.533	56.9029	-50
203.527	56.9	-50
203.517	56.8957	-50
203.5	56.8911	-50
203.483	56.8872	-50
203.476	56.8833	-50
203.467	56.8804	-50
203.45	56.8736	-50
203.433	56.8674	-50
203.417	56.8667	-50
203.417	56.8667	-50
203.4	56.8656	-50
203.383	56.8611	-50
203.367	56.8507	-50
203.366	56.85	-50
203.351	56.8333	-50
203.35	56.8326	-50
203.334	56.8167	-50
203.333	56.8159	-50
203.317	56.8026	-50
203.314	56.8	-50
203.3	56.7902	-50
203.29	56.7833	-50
203.283	56.7786	-50
203.271	56.7667	-50
203.267	56.7632	-50
203.25	56.7517	-50
203.248	56.75	-50
203.233	56.7399	-50
203.22	56.7333	-50
203.217	56.7311	-50
203.202	56.7167	-50
203.2	56.7146	-50
203.183	56.7035	-50
203.172	56.7	-50
203.167	56.6983	-50
203.15	56.6991	-50
203.144	56.7	-50
203.133	56.7021	-50
203.117	56.706	-50
203.1	56.7095	-50
203.083	56.7115	-50
203.067	56.7128	-50
203.05	56.7119	-50
203.033	56.71	-50
203.017	56.7078	-50
203	56.7044	-50
202.983	56.7016	-50
202.967	56.7	-50
202.967	56.7	-50
202.95	56.6983	-50
202.933	56.6951	-50
202.917	56.6885	-50
202.91	56.6833	-50
202.9	56.669	-50
202.899	56.6667	-50
202.894	56.65	-50
202.899	56.6333	-50
202.9	56.6321	-50
202.912	56.6167	-50
202.917	56.6133	-50
202.933	56.6028	-50
202.939	56.6	-50
202.95	56.5956	-50
202.967	56.5898	-50
202.983	56.5856	-50
202.991	56.5833	-50
203	56.5805	-50
203.017	56.5747	-50
203.033	56.5679	-50
203.036	56.5667	-50
203.05	56.5546	-50
203.054	56.55	-50
203.061	56.5333	-50
203.056	56.5167	-50
203.05	56.51	-50
203.038	56.5	-50
203.033	56.4968	-50
203.017	56.4917	-50
203	56.4894	-50
202.983	56.4883	-50
202.967	56.4886	-50
202.95	56.4889	-50
202.933	56.4898	-50
202.917	56.4892	-50
202.9	56.4889	-50
202.883	56.4873	-50
202.867	56.4852	-50
202.85	56.4833	-50
202.85	56.4833	-50
202.833	56.4808	-50
202.817	56.4783	-50
202.8	56.4763	-50
202.783	56.4741	-50
202.767	56.4722	-50
202.75	56.4696	-50
202.733	56.4677	-50
202.717	56.4677	-50
202.7	56.4696	-50
202.683	56.4735	-50
202.667	56.4806	-50
202.663	56.4833	-50
202.65	56.4891	-50
202.633	56.499	-50
202.632	56.5	-50
202.617	56.5146	-50
202.614	56.5167	-50
202.6	56.5333	-50
202.6	56.5333	-50
202.583	56.5454	-50
202.571	56.55	-50
202.567	56.5521	-50
202.55	56.5556	-50
202.533	56.5575	-50
202.517	56.5583	-50
202.5	56.5587	-50
202.483	56.5571	-50
202.468	56.55	-50
202.467	56.5496	-50
202.45	56.5404	-50
202.433	56.5488	-50
202.431	56.55	-50
202.417	56.5594	-50
202.4	56.5632	-50
202.383	56.5596	-50
202.369	56.55	-50
202.367	56.5472	-50
202.358	56.5333	-50
202.352	56.5167	-50
202.35	56.5125	-50
202.345	56.5	-50
202.333	56.4875	-50
202.328	56.4833	-50
202.317	56.4779	-50
202.3	56.4729	-50
202.292	56.4667	-50
202.283	56.4583	-50
202.277	56.45	-50
202.267	56.4408	-50
202.25	56.4402	-50
202.239	56.45	-50
202.233	56.4583	-50
202.226	56.4667	-50
202.217	56.4741	-50
202.2	56.4766	-50
202.183	56.4745	-50
202.167	56.4701	-50
202.16	56.4667	-50
202.15	56.4622	-50
202.133	56.4536	-50
202.117	56.452	-50
202.1	56.4515	-50
202.083	56.4532	-50
202.067	56.4527	-50
202.05	56.4512	-50
202.033	56.4524	-50
202.017	56.4574	-50
202	56.4625	-50
201.983	56.4667	-50
201.983	56.4667	-50
201.967	56.4699	-50
201.95	56.4705	-50
201.933	56.4681	-50
201.93	56.4667	-50
201.917	56.4623	-50
201.912	56.45	-50
201.909	56.4333	-50
201.9	56.4244	-50
201.883	56.4214	-50
201.867	56.4167	-50
201.867	56.4139	-50
201.861	56.4	-50
201.86	56.3833	-50
201.861	56.3667	-50
201.865	56.35	-50
201.867	56.3467	-50
201.872	56.3333	-50
201.879	56.3167	-50
201.883	56.3111	-50
201.89	56.3	-50
201.9	56.285	-50
201.901	56.2833	-50
201.91	56.2667	-50
201.917	56.2519	-50
201.917	56.25	-50
201.922	56.2333	-50
201.924	56.2167	-50
201.925	56.2	-50
201.927	56.1833	-50
201.928	56.1667	-50
201.931	56.15	-50
201.928	56.1333	-50
201.923	56.1167	-50
201.917	56.1042	-50
201.913	56.1	-50
201.9	56.0872	-50
201.892	56.0833	-50
201.883	56.0795	-50
201.867	56.0774	-50
201.85	56.0774	-50
201.833	56.08	-50
201.817	56.0833	-50
201.817	56.0833	-50
201.8	56.0857	-50
201.783	56.0881	-50
201.767	56.0881	-50
201.75	56.0857	-50
201.742	56.0833	-50
201.733	56.081	-50
201.717	56.0736	-50
201.705	56.0667	-50
201.7	56.0636	-50
201.685	56.05	-50
201.683	56.0485	-50
201.669	56.0333	-50
201.667	56.0296	-50
201.658	56.0167	-50
201.65	56.0056	-50
201.646	56	-50
201.633	55.9861	-50
201.631	55.9833	-50
201.617	55.9729	-50
201.606	55.9667	-50
201.6	55.9643	-50
201.583	55.9597	-50
201.567	55.9593	-50
201.55	55.9613	-50
201.533	55.9639	-50
201.517	55.9648	-50
201.5	55.9648	-50
201.483	55.9653	-50
201.476	55.9667	-50
201.467	55.9689	-50
201.45	55.974	-50
201.433	55.9769	-50
201.417	55.977	-50
201.4	55.9716	-50
201.393	55.9667	-50
201.383	55.9598	-50
201.376	55.95	-50
201.367	55.9409	-50
201.36	55.9333	-50
201.35	55.924	-50
201.341	55.9167	-50
201.333	55.9088	-50
201.324	55.9	-50
201.317	55.8833	-50
201.317	55.8833	-50
201.316	55.8667	-50
201.317	55.8639	-50
201.32	55.85	-50
201.323	55.8333	-50
201.318	55.8167	-50
201.317	55.8153	-50
201.305	55.8	-50
201.3	55.7951	-50
201.283	55.7851	-50
201.275	55.7833	-50
201.267	55.7808	-50
201.25	55.7778	-50
201.233	55.7758	-50
201.217	55.7717	-50
201.2	55.7681	-50
201.196	55.7667	-50
201.183	55.7635	-50
201.167	55.7614	-50
201.15	55.7591	-50
201.133	55.7562	-50
201.117	55.7533	-50
201.1	55.7528	-50
201.083	55.7602	-50
201.074	55.7667	-50
201.067	55.7771	-50
201.062	55.7833	-50
201.054	55.8	-50
201.05	55.8069	-50
201.045	55.8167	-50
201.036	55.8333	-50
201.033	55.8359	-50
201.017	55.846	-50
201.003	55.85	-50
201	55.8507	-50
200.983	55.8517	-50
200.977	55.85	-50
200.967	55.8474	-50
200.95	55.8351	-50
200.948	55.8333	-50
200.933	55.8201	-50
200.928	55.8167	-50
200.917	55.8075	-50
200.9	55.8006	-50
200.897	55.8	-50
200.883	55.7975	-50
200.867	55.7969	-50
200.85	55.7966	-50
200.833	55.7971	-50
200.817	55.7966	-50
200.8	55.7963	-50
200.783	55.7942	-50
200.767	55.7869	-50
200.763	55.7833	-50
200.754	55.7667	-50
200.75	55.7548	-50
200.749	55.75	-50
200.741	55.7333	-50
200.733	55.7183	-50
200.732	55.7167	-50
200.717	55.7	-50
200.717	55.7	-50
200.7	55.6854	-50
200.697	55.6833	-50
200.683	55.6722	-50
200.675	55.6667	-50
200.667	55.66	-50
200.654	55.65	-50
200.65	55.6458	-50
200.637	55.6333	-50
200.633	55.6278	-50
200.625	55.6167	-50
200.617	55.6083	-50
200.608	55.6	-50
200.6	55.5833	-50
200.6	55.5833	-50
200.588	55.5667	-50
200.583	55.5583	-50
200.579	55.55	-50
200.572	55.5333	-50
200.567	55.5167	-50
200.567	55.5	-50
200.567	55.5	-50
200.563	55.4833	-50
200.563	55.4667	-50
200.563	55.45	-50
200.567	55.4333	-50
200.567	55.4333	-50
200.567	55.4167	-50
200.572	55.4	-50
200.579	55.3833	-50
200.583	55.375	-50
200.589	55.3667	-50
200.6	55.35	-50
200.6	55.35	-50
200.617	55.3333	-50
200.617	55.3333	-50
200.629	55.3167	-50
200.633	55.3125	-50
200.646	55.3	-50
200.65	55.2958	-50
200.662	55.2833	-50
200.667	55.2792	-50
200.679	55.2667	-50
200.683	55.2611	-50
200.694	55.25	-50
200.7	55.2444	-50
200.711	55.2333	-50
200.717	55.2292	-50
200.733	55.2167	-50
200.733	55.2167	-50
200.75	55.2083	-50
200.761	55.2	-50
200.767	55.1958	-50
200.783	55.1875	-50
200.792	55.1833	-50
200.8	55.1792	-50
200.817	55.17	-50
200.822	55.1667	-50
200.833	55.1583	-50
200.85	55.15	-50
200.85	55.15	-50
200.867	55.1417	-50
200.883	55.1333	-50
200.883	55.1333	-50
200.9	55.125	-50
200.917	55.1167	-50
200.917	55.1167	-50
200.933	55.1111	-50
200.95	55.1042	-50
200.958	55.1	-50
200.967	55.0944	-50
200.983	55.0889	-50
201	55.0833	-50
201	55.0833	-50
201.017	55.0778	-50
201.033	55.0667	-50
201.033	55.0667	-50
201.05	55.0583	-50
201.067	55.05	-50
201.067	55.05	-50
201.083	55.0333	-50
201.083	55.0333	-50
201.1	55.0167	-50
201.1	55.0167	-50
201.108	55	-50
201.117	54.9833	-50
201.117	54.9833	-50
201.117	54.9667	-50
201.117	54.95	-50
201.117	54.95	-50
201.108	54.9333	-50
201.1	54.9167	-50
201.1	54.9167	-50
201.092	54.9	-50
201.083	54.8833	-50
201.083	54.8833	-50
201.072	54.8667	-50
201.067	54.8583	-50
201.061	54.85	-50
201.056	54.8333	-50
201.05	54.825	-50
201.044	54.8167	-50
201.033	54.8	-50
201.033	54.8	-50
201.028	54.7833	-50
201.017	54.7667	-50
201.017	54.7667	-50
201.006	54.75	-50
201	54.7417	-50
200.992	54.7333	-50
200.983	54.7278	-50
200.972	54.7167	-50
200.967	54.7111	-50
200.956	54.7	-50
200.95	54.6944	-50
200.943	54.6833	-50
200.933	54.6708	-50
200.93	54.6667	-50
200.917	54.65	-50
200.917	54.65	-50
200.9	54.6381	-50
200.892	54.6333	-50
200.883	54.631	-50
200.867	54.625	-50
200.853	54.6167	-50
200.85	54.6157	-50
200.833	54.6115	-50
200.817	54.6128	-50
200.8	54.6117	-50
200.783	54.6104	-50
200.767	54.6111	-50
200.75	54.6119	-50
200.733	54.6139	-50
200.717	54.6167	-50
200.717	54.6167	-50
200.7	54.62	-50
200.683	54.6233	-50
200.667	54.6267	-50
200.65	54.63	-50
200.633	54.6333	-50
200.633	54.6333	-50
200.617	54.6375	-50
200.6	54.64	-50
200.583	54.6433	-50
200.567	54.6433	-50
200.55	54.6433	-50
200.533	54.64	-50
200.517	54.64	-50
200.5	54.6367	-50
200.483	54.6333	-50
200.483	54.6333	-50
200.467	54.6292	-50
200.45	54.625	-50
200.433	54.6208	-50
200.417	54.6167	-50
200.417	54.6167	-50
200.4	54.6167	-50
200.383	54.6133	-50
200.367	54.6111	-50
200.35	54.6111	-50
200.333	54.6095	-50
200.317	54.6083	-50
200.3	54.6083	-50
200.283	54.6095	-50
200.267	54.6119	-50
200.25	54.6143	-50
200.242	54.6167	-50
200.233	54.6194	-50
200.217	54.6233	-50
200.2	54.63	-50
200.192	54.6333	-50
200.183	54.6367	-50
200.167	54.6433	-50
200.15	54.65	-50
200.15	54.65	-50
200.133	54.6583	-50
200.117	54.6633	-50
200.108	54.6667	-50
200.1	54.6708	-50
200.083	54.675	-50
200.067	54.6833	-50
200.067	54.6833	-50
200.05	54.6875	-50
200.033	54.6917	-50
200.017	54.6958	-50
200	54.7	-50
200	54.7	-50
199.983	54.7042	-50
199.967	54.7083	-50
199.95	54.7125	-50
199.933	54.7167	-50
199.933	54.7167	-50
199.917	54.72	-50
199.9	54.7208	-50
199.883	54.725	-50
199.867	54.7267	-50
199.85	54.7306	-50
199.833	54.7333	-50
199.833	54.7333	-50
199.817	54.7361	-50
199.8	54.7396	-50
199.783	54.7429	-50
199.767	54.7463	-50
199.756	54.75	-50
199.75	54.7519	-50
199.733	54.7567	-50
199.717	54.7633	-50
199.708	54.7667	-50
199.7	54.7697	-50
199.683	54.7764	-50
199.669	54.7833	-50
199.667	54.7846	-50
199.65	54.7923	-50
199.633	54.8	-50
199.633	54.8	-50
199.617	54.8107	-50
199.609	54.8167	-50
199.6	54.8244	-50
199.591	54.8333	-50
199.583	54.8476	-50
199.582	54.85	-50
199.576	54.8667	-50
199.572	54.8833	-50
199.571	54.9	-50
199.572	54.9167	-50
199.573	54.9333	-50
199.575	54.95	-50
199.579	54.9667	-50
199.583	54.9833	-50
199.583	54.9833	-50
199.589	55	-50
199.594	55.0167	-50
199.6	55.0333	-50
199.6	55.0333	-50
199.608	55.05	-50
199.608	55.0667	-50
199.611	55.0833	-50
199.617	55.1	-50
199.611	55.1167	-50
199.608	55.1333	-50
199.6	55.15	-50
199.583	55.1389	-50
199.579	55.1333	-50
199.567	55.1233	-50
199.556	55.1167	-50
199.55	55.1125	-50
199.537	55.1	-50
199.533	55.0944	-50
199.527	55.0833	-50
199.517	55.0708	-50
199.511	55.0667	-50
199.5	55.06	-50
199.483	55.0533	-50
199.467	55.05	-50
199.467	55.05	-50
199.45	55.0444	-50
199.433	55.0405	-50
199.417	55.037	-50
199.4	55.0348	-50
199.392	55.0333	-50
199.383	55.0313	-50
199.367	55.0278	-50
199.35	55.0259	-50
199.333	55.0233	-50
199.317	55.0227	-50
199.3	55.0208	-50
199.283	55.0227	-50
199.267	55.025	-50
199.25	55.025	-50
199.233	55.0278	-50
199.217	55.0296	-50
199.2	55.0333	-50
199.2	55.0333	-50
199.183	55.0385	-50
199.167	55.0481	-50
199.163	55.05	-50
199.15	55.0561	-50
199.133	55.0667	-50
199.133	55.0667	-50
199.118	55.0833	-50
199.117	55.0867	-50
199.109	55.1	-50
199.107	55.1167	-50
199.105	55.1333	-50
199.101	55.15	-50
199.1	55.1509	-50
199.083	55.1535	-50
199.067	55.15	-50
199.067	55.15	-50
199.05	55.15	-50
199.033	55.15	-50
199.017	55.15	-50
199	55.1417	-50
198.983	55.1357	-50
198.975	55.1333	-50
198.967	55.131	-50
198.958	55.1333	-50
